"GEO_ID","NAME","B25082_001E","B25082_001M","B25082_002E","B25082_002M","B25082_003E","B25082_003M",
"Geography","Geographic Area Name","Estimate!!Aggregate value (dollars):","Margin of Error!!Aggregate value (dollars):","Estimate!!Aggregate value (dollars):!!Housing units with a mortgage (dollars)","Margin of Error!!Aggregate value (dollars):!!Housing units with a mortgage (dollars)","Estimate!!Aggregate value (dollars):!!Housing units without a mortgage (dollars)","Margin of Error!!Aggregate value (dollars):!!Housing units without a mortgage (dollars)",
"1400000US13067030250","Census Tract 302.50; Cobb County; Georgia","970772400","121196396","702782500","126913018","267989800","67543455",
"1400000US13067030251","Census Tract 302.51; Cobb County; Georgia","499250600","92862546","373520000","54387928","125730600","78613434",
"1400000US13067030252","Census Tract 302.52; Cobb County; Georgia","811178700","117372572","667812200","121071908","143366400","62854973",
"1400000US13067030253","Census Tract 302.53; Cobb County; Georgia","890039300","225033512","568251400","309953162","321787900","164428230",
"1400000US13067030254","Census Tract 302.54; Cobb County; Georgia","153022300","23883653","136944200","23168404","16078000","10741569",
"1400000US13067030255","Census Tract 302.55; Cobb County; Georgia","312109300","79306479","234051900","79038781","78057300","37828556",
"1400000US13067030256","Census Tract 302.56; Cobb County; Georgia","1684556600","539431437","1079866500","557674763","604690200","261399543",
"1400000US13067030257","Census Tract 302.57; Cobb County; Georgia","341807000","91985301","292955700","92338681","48851400","30802815",
"1400000US13067030258","Census Tract 302.58; Cobb County; Georgia","214199200","67570360","168258000","70921663","45941200","21490964",
"1400000US13067030259","Census Tract 302.59; Cobb County; Georgia","281076000","78171626","179611200","37184903","101464800","75923311",
"1400000US13067030260","Census Tract 302.60; Cobb County; Georgia","247689300","60310285","122570000","38564264","125119300","63521145",
"1400000US13067030261","Census Tract 302.61; Cobb County; Georgia","396408800","72706526","280430700","40098658","115978000","67319863",
"1400000US13067030262","Census Tract 302.62; Cobb County; Georgia","718142200","143597401","538907000","117372190","179235200","103892251",
"1400000US13067030263","Census Tract 302.63; Cobb County; Georgia","453107800","156069081","378207800","147103703","74900000","65109799",
"1400000US13067030264","Census Tract 302.64; Cobb County; Georgia","753611000","355070090","352029600","56154735","401581400","371499314",
"1400000US13067030265","Census Tract 302.65; Cobb County; Georgia","648956700","123340601","548206200","121900799","100750500","42332451",
"1400000US13067030266","Census Tract 302.66; Cobb County; Georgia","441023900","69987250","282106600","33342741","158917300","80328388",
"1400000US13067030267","Census Tract 302.67; Cobb County; Georgia","503736100","181838353","434947000","186020704","68789100","24077291",
"1400000US13067030268","Census Tract 302.68; Cobb County; Georgia","483878400","39877551","353407500","39067142","130470800","45775766",
"1400000US13067030269","Census Tract 302.69; Cobb County; Georgia","423185400","79216671","251483800","57199663","171701600","76154545",
"1400000US13067030270","Census Tract 302.70; Cobb County; Georgia","424625200","72711766","322518100","78688598","102107100","37339560",
"1400000US13067030271","Census Tract 302.71; Cobb County; Georgia","308087400","38048104","250576500","42458426","57510800","19235944",
"1400000US13067030272","Census Tract 302.72; Cobb County; Georgia","213888300","35455913","145845600","33881510","68042800","22792373",
"1400000US13067030273","Census Tract 302.73; Cobb County; Georgia","375040300","49821071","237476400","42614987","137563800","47878870",
"1400000US13067030274","Census Tract 302.74; Cobb County; Georgia","292405900","55749746","211825500","41864755","80580400","42332093",
"1400000US13067030275","Census Tract 302.75; Cobb County; Georgia","204051100","124839511","152108100","112921197","51943000","44797904",
"1400000US13067030276","Census Tract 302.76; Cobb County; Georgia","593577300","157999926","493555700","158201315","100021600","37631770",
"1400000US13067030277","Census Tract 302.77; Cobb County; Georgia","440792700","100378740","366855300","101389502","73937400","49272948",
"1400000US13067030278","Census Tract 302.78; Cobb County; Georgia","378944100","85764698","219664100","92530377","159280000","56716576",
"1400000US13067030319","Census Tract 303.19; Cobb County; Georgia","954059800","103404024","684171500","102282079","269888300","80738280",
"1400000US13067030322","Census Tract 303.22; Cobb County; Georgia","594528000","86256234","422387700","78785712","172140300","71124915",
"1400000US13067030324","Census Tract 303.24; Cobb County; Georgia","445816800","87182532","345337400","86061318","100479400","35065855",
"1400000US13067030326","Census Tract 303.26; Cobb County; Georgia","921539700","149779421","736469400","146060744","185070300","62025856",
"1400000US13067030327","Census Tract 303.27; Cobb County; Georgia","775612700","95784059","538962100","90554736","236650700","78083350",
"1400000US13067030329","Census Tract 303.29; Cobb County; Georgia","564695400","86804049","434040900","84654880","130654400","36170015",
"1400000US13067030331","Census Tract 303.31; Cobb County; Georgia","1187275900","167968648","868890600","176614865","318385200","63353629",
"1400000US13067030332","Census Tract 303.32; Cobb County; Georgia","537116200","62515449","354496400","73179270","182619800","50367762",
"1400000US13067030334","Census Tract 303.34; Cobb County; Georgia","792867000","247736447","387975300","76672994","404891700","258526169",
"1400000US13067030335","Census Tract 303.35; Cobb County; Georgia","940596900","94347845","623206600","94150747","317390300","71816464",
"1400000US13067030337","Census Tract 303.37; Cobb County; Georgia","1116144300","151560521","796752600","127582420","319391700","108347297",
"1400000US13067030340","Census Tract 303.40; Cobb County; Georgia","786714400","149125270","583395700","145344211","203318700","45827220",
"1400000US13067030341","Census Tract 303.41; Cobb County; Georgia","675327900","92886390","519447200","75671802","155880600","68325589",
"1400000US13067030342","Census Tract 303.42; Cobb County; Georgia","806968600","92293385","547398700","70628081","259569900","83077237",
"1400000US13067030343","Census Tract 303.43; Cobb County; Georgia","1233840400","326324900","824121200","225388517","409719200","271934591",
"1400000US13067030344","Census Tract 303.44; Cobb County; Georgia","56125900","21164718","49053900","22289290","7072000","7217131",
"1400000US13067030345","Census Tract 303.45; Cobb County; Georgia","180615000","55310247","138389800","65667195","42225200","38617866",
"1400000US13067030346","Census Tract 303.46; Cobb County; Georgia","346481700","98775432","263269400","90981557","83212300","57598085",
"1400000US13067030347","Census Tract 303.47; Cobb County; Georgia","381488200","83415552","274673500","85809182","106814700","42839937",
"1400000US13067030348","Census Tract 303.48; Cobb County; Georgia","469882400","55152440","320366000","57580226","149516400","49207797",
"1400000US13067030349","Census Tract 303.49; Cobb County; Georgia","378348800","70469447","233884000","59420540","144464900","67012815",
"1400000US13067030350","Census Tract 303.50; Cobb County; Georgia","252270400","48285615","188041400","48816909","64229000","24789645",
"1400000US13067030351","Census Tract 303.51; Cobb County; Georgia","827180200","277644517","510030800","230023173","317149400","174536579",
"1400000US13067030352","Census Tract 303.52; Cobb County; Georgia","2317781800","517635078","1711029300","570621595","606752500","198546447",
"1400000US13067030353","Census Tract 303.53; Cobb County; Georgia","616037900","156418041","446120900","102000027","169917000","126600833",
"1400000US13067030354","Census Tract 303.54; Cobb County; Georgia","820842300","116348197","603796400","101650863","217045900","85291806",
"1400000US13067030355","Census Tract 303.55; Cobb County; Georgia","null","null","null","null","null","null",
"1400000US13067030356","Census Tract 303.56; Cobb County; Georgia","212716600","52963761","150929600","50497662","61786900","41986554",
"1400000US13067030357","Census Tract 303.57; Cobb County; Georgia","427467800","117304051","335078500","116410379","92389400","40267297",
"1400000US13067030358","Census Tract 303.58; Cobb County; Georgia","649943200","104105768","443735200","80395559","206208000","97234504",
"1400000US13067030359","Census Tract 303.59; Cobb County; Georgia","773732800","90229259","569298400","95177305","204434400","69934791",
"1400000US13067030360","Census Tract 303.60; Cobb County; Georgia","444470800","83764913","316048200","82073136","128422600","42860973",
"1400000US13067030361","Census Tract 303.61; Cobb County; Georgia","391903600","96001167","239192300","76555640","152711300","78519812",
"1400000US13067030362","Census Tract 303.62; Cobb County; Georgia","451953900","96125855","333595200","97268944","118358700","36959090",
"1400000US13067030363","Census Tract 303.63; Cobb County; Georgia","419491300","99678083","232653100","82065911","186838200","83336546",
"1400000US13067030364","Census Tract 303.64; Cobb County; Georgia","430710300","139876226","345935800","141912162","84774500","37270328",
"1400000US13067030365","Census Tract 303.65; Cobb County; Georgia","561438700","94907987","383799000","96932826","177639700","65227485",
"1400000US13067030366","Census Tract 303.66; Cobb County; Georgia","579330800","139701455","406882800","135544467","172448000","43008450",
"1400000US13067030367","Census Tract 303.67; Cobb County; Georgia","494483000","78913731","385429400","91936152","109053600","45512872",
"1400000US13067030368","Census Tract 303.68; Cobb County; Georgia","421885200","61810046","297426100","66955461","124459100","41408260",
"1400000US13067030369","Census Tract 303.69; Cobb County; Georgia","859343900","182625729","529038400","64352682","330305500","194771669",
"1400000US13067030370","Census Tract 303.70; Cobb County; Georgia","1136369500","270438571","632821400","231602921","503548100","201378595",
"1400000US13067030405","Census Tract 304.05; Cobb County; Georgia","357654900","78032355","241719400","69671100","115935500","40998862",
"1400000US13067030407","Census Tract 304.07; Cobb County; Georgia","605389900","125399029","419916000","83963882","185473800","106676641",
"1400000US13067030408","Census Tract 304.08; Cobb County; Georgia","295447200","65201239","231993400","60118793","63453800","24658385",
"1400000US13067030409","Census Tract 304.09; Cobb County; Georgia","637428900","83564946","401417700","80959231","236011200","69400432",
"1400000US13067030410","Census Tract 304.10; Cobb County; Georgia","429462200","108349976","258956700","99643301","170505500","68708726",
"1400000US13067030411","Census Tract 304.11; Cobb County; Georgia","null","null","null","null","null","null",
"1400000US13067030412","Census Tract 304.12; Cobb County; Georgia","57986600","28558794","30144900","16146351","27841600","24771785",
"1400000US13067030413","Census Tract 304.13; Cobb County; Georgia","84280000","36280288","46653900","30919180","37626100","27803078",
"1400000US13067030414","Census Tract 304.14; Cobb County; Georgia","-","**","-","**","-","**",
"1400000US13067030505","Census Tract 305.05; Cobb County; Georgia","196325300","123056643","82585200","40948237","113740100","115327860",
"1400000US13067030506","Census Tract 305.06; Cobb County; Georgia","273379600","54800835","185413200","55400927","87966400","25858957",
"1400000US13067030507","Census Tract 305.07; Cobb County; Georgia","688607800","145312256","481009700","130522930","207598000","57863541",
"1400000US13067030508","Census Tract 305.08; Cobb County; Georgia","318826300","55399541","229731200","53796852","89095200","31739124",
"1400000US13067030509","Census Tract 305.09; Cobb County; Georgia","604325500","127702350","406929500","129168406","197396100","58149840",
"1400000US13067030510","Census Tract 305.10; Cobb County; Georgia","333448800","70456008","251875100","83037507","81573700","40761889",
"1400000US13067030511","Census Tract 305.11; Cobb County; Georgia","433179100","77303107","310137100","65713887","123042000","55914352",
"1400000US13067030602","Census Tract 306.02; Cobb County; Georgia","1337543900","234611602","974419500","222082757","363124400","117297762",
"1400000US13067030603","Census Tract 306.03; Cobb County; Georgia","310021500","128983379","213579200","118231968","96442400","67628317",
