"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US13067030509","Census Tract 305.09; Cobb County; Georgia","3467","523","3307","515","2331","339","505","432","0","14","279","223","0","14","0","14","192","121","96","110","96","72","160","175","73","105","0","14","0","14","0","14","0","14","16","29","71","76","71","76","0","14",
"1400000US13067030510","Census Tract 305.10; Cobb County; Georgia","1710","340","1667","344","777","259","223","171","0","14","420","129","0","14","8","17","239","305","192","302","47","46","43","45","21","30","0","14","0","14","4","23","0","14","0","14","18","27","18","27","0","14",
"1400000US13067030511","Census Tract 305.11; Cobb County; Georgia","4437","424","3707","581","2059","347","741","182","0","14","178","194","0","14","18","31","711","448","103","102","608","431","730","429","283","297","0","14","0","14","0","14","0","14","337","291","110","122","55","53","55","77",
"1400000US13067030602","Census Tract 306.02; Cobb County; Georgia","8024","1535","7837","1517","6773","1632","648","388","4","7","51","62","0","20","0","20","361","232","53","66","308","222","187","126","33","56","0","20","0","20","0","20","0","20","0","20","154","118","92","100","62","65",
"1400000US13067030603","Census Tract 306.03; Cobb County; Georgia","5945","1018","5551","949","1427","501","2225","742","0","20","1457","756","0","20","0","20","442","397","53","81","389","368","394","293","183","248","21","38","0","20","0","20","0","20","51","114","139","167","139","167","0","20",
"1400000US13067030604","Census Tract 306.04; Cobb County; Georgia","3380","375","3007","488","1254","362","1722","468","0","14","23","38","8","24","0","14","0","14","0","14","0","14","373","412","0","14","0","14","209","392","0","14","0","14","129","132","35","142","35","142","0","14",
"1400000US13067030700","Census Tract 307; Cobb County; Georgia","4550","641","3302","474","1958","375","1117","312","0","14","0","14","0","14","44","49","183","111","19","22","164","107","1248","474","270","407","0","14","1","2","0","14","0","14","313","231","664","235","516","276","148","262",
"1400000US13067030800","Census Tract 308; Cobb County; Georgia","6147","599","4124","471","2313","290","1371","389","29","30","152","104","0","20","0","20","259","122","73","94","186","73","2023","583","449","323","12","21","7","11","0","20","0","20","1031","573","524","298","508","290","16","26",
"1400000US13067030906","Census Tract 309.06; Cobb County; Georgia","4448","790","3451","772","1897","419","1179","647","0","14","72","54","0","14","0","14","303","209","55","51","248","185","997","518","190","200","48","58","0","14","0","14","0","14","737","526","22","34","22","34","0","14",
"1400000US13067030907","Census Tract 309.07; Cobb County; Georgia","3749","372","3564","387","2557","352","844","258","0","14","0","14","0","14","0","14","163","139","28","34","135","135","185","245","0","14","0","14","0","14","0","14","0","14","0","14","185","245","185","245","0","14",
"1400000US13067030908","Census Tract 309.08; Cobb County; Georgia","4116","977","2290","490","560","160","1546","435","0","14","120","122","0","14","15","25","49","49","11","19","38","44","1826","851","139","104","0","14","0","14","0","14","0","14","1084","790","603","480","409","301","194","246",
"1400000US13067030909","Census Tract 309.09; Cobb County; Georgia","4164","1031","2590","299","1085","322","1282","213","20","27","51","45","0","14","0","14","152","84","42","46","110","64","1574","991","137","141","9","20","36","48","0","14","0","14","1269","988","123","79","83","70","40","40",
"1400000US13067030910","Census Tract 309.10; Cobb County; Georgia","3451","544","2339","531","736","284","1328","413","0","14","117","108","0","14","8","16","150","214","0","14","150","214","1112","434","20","32","0","14","75","120","0","14","0","14","1002","459","15","24","15","24","0","14",
"1400000US13067030911","Census Tract 309.11; Cobb County; Georgia","3699","1236","3065","1279","633","207","2179","1294","0","14","182","251","0","14","13","22","58","70","0","14","58","70","634","285","0","14","0","14","53","87","0","14","0","14","499","246","82","93","82","93","0","14",
"1400000US13067030912","Census Tract 309.12; Cobb County; Georgia","6840","695","3522","537","1913","347","1177","378","0","20","226","256","0","20","0","20","206","169","0","20","206","169","3318","756","627","579","0","20","399","466","0","20","0","20","1932","720","360","362","351","362","9","16",
"1400000US13067031001","Census Tract 310.01; Cobb County; Georgia","5743","878","2218","780","1183","402","811","431","0","20","0","20","0","20","9","14","215","234","0","20","215","234","3525","860","333","397","0","20","94","125","0","20","0","20","2497","688","601","414","601","414","0","20",
"1400000US13067031004","Census Tract 310.04; Cobb County; Georgia","8725","1034","5839","983","1320","384","4036","809","0","20","338","301","0","20","0","20","145","101","9","19","136","102","2886","817","604","372","28","44","37","62","0","20","0","20","1560","403","657","555","657","555","0","20",
"1400000US13067031005","Census Tract 310.05; Cobb County; Georgia","4977","479","3286","621","977","281","1473","544","0","14","270","253","0","14","328","414","238","211","54","87","184","195","1691","624","285","281","0","14","161","219","0","14","0","14","1069","577","176","143","176","143","0","14",
"1400000US13067031006","Census Tract 310.06; Cobb County; Georgia","4078","1156","1423","355","506","206","757","316","0","14","153","106","0","14","0","14","7","13","0","14","7","13","2655","1131","1082","1161","0","14","0","14","0","14","0","14","1450","494","123","210","123","210","0","14",
"1400000US13067031007","Census Tract 310.07; Cobb County; Georgia","5601","1327","3747","1311","752","348","2513","1232","0","20","207","379","5","12","213","211","57","72","0","20","57","72","1854","1098","0","20","0","20","0","20","0","20","0","20","1612","1090","242","227","242","227","0","20",
"1400000US13067031101","Census Tract 311.01; Cobb County; Georgia","6814","1005","5320","1084","2377","833","2349","840","0","20","162","144","0","20","0","20","432","347","1","6","431","347","1494","767","355","350","0","20","232","256","0","20","0","20","734","533","173","233","157","228","16","25",
"1400000US13067031110","Census Tract 311.10; Cobb County; Georgia","3199","439","2687","444","1727","342","464","237","0","14","275","211","0","14","0","14","221","170","104","139","117","92","512","400","65","56","0","14","0","14","0","14","0","14","447","399","0","14","0","14","0","14",
"1400000US13067031111","Census Tract 311.11; Cobb County; Georgia","3269","417","2915","392","1566","256","1027","312","17","22","175","108","0","14","17","21","113","87","51","67","62","59","354","179","64","59","23","26","24","35","0","14","0","14","104","102","139","88","131","90","8","12",
"1400000US13067031112","Census Tract 311.12; Cobb County; Georgia","6501","1261","6336","1255","3142","435","2006","1073","0","20","684","402","0","20","120","161","384","263","49","54","335","249","165","158","48","76","0","20","0","20","0","20","0","20","12","22","105","125","93","121","12","20",
"1400000US13067031113","Census Tract 311.13; Cobb County; Georgia","1411","288","1180","324","305","101","734","295","4","7","13","13","0","14","0","14","124","97","10","14","114","95","231","167","13","16","75","130","0","14","16","28","0","14","91","82","36","46","31","46","5","7",
"1400000US13067031114","Census Tract 311.14; Cobb County; Georgia","6265","634","4841","713","1422","351","2466","524","0","20","756","447","0","20","0","20","197","146","111","132","86","61","1424","545","117","102","38","63","84","145","0","20","0","20","829","521","356","185","237","134","119","150",
"1400000US13067031115","Census Tract 311.15; Cobb County; Georgia","4006","458","3106","421","1785","366","968","297","0","14","210","110","0","14","0","14","143","97","12","19","131","95","900","227","86","84","0","14","0","14","0","14","0","14","491","302","323","251","323","251","0","14",
"1400000US13067031116","Census Tract 311.16; Cobb County; Georgia","3708","653","2373","439","1399","364","745","278","15","24","120","164","0","14","14","22","80","84","0","14","80","84","1335","519","91","125","22","33","0","14","0","14","0","14","675","478","547","405","447","366","100","160",
"1400000US13067031117","Census Tract 311.17; Cobb County; Georgia","6356","769","5524","786","3254","480","1474","504","0","20","593","481","74","100","0","20","129","98","49","62","80","71","832","392","327","249","68","125","0","20","0","20","0","20","128","174","309","216","309","216","0","20",
"1400000US13067031118","Census Tract 311.18; Cobb County; Georgia","5931","609","5414","613","3549","643","1586","464","0","20","34","43","0","20","0","20","245","201","0","20","245","201","517","370","52","53","0","20","1","3","0","20","0","20","14","117","450","359","450","359","0","20",
"1400000US13067031119","Census Tract 311.19; Cobb County; Georgia","4175","978","2898","553","1558","309","1147","305","0","14","79","72","0","14","0","14","114","125","8","12","106","124","1277","738","372","608","0","14","0","14","0","14","0","14","291","307","614","464","564","475","50","73",
"1400000US13067031120","Census Tract 311.20; Cobb County; Georgia","4249","603","3993","642","1633","397","1648","571","0","14","146","123","0","14","33","48","533","320","133","115","400","284","256","194","26","33","97","143","0","14","0","14","0","14","7","12","126","116","112","115","14","24",
"1400000US13067031121","Census Tract 311.21; Cobb County; Georgia","2356","424","2053","481","678","206","1033","412","0","14","235","171","0","14","0","14","107","82","0","14","107","82","303","178","49","65","0","14","0","14","11","19","0","14","114","112","129","134","121","133","8","13",
"1400000US13067031122","Census Tract 311.22; Cobb County; Georgia","2183","362","2032","340","1107","207","656","253","5","8","9","19","0","14","109","124","146","131","69","109","77","65","151","111","8","14","0","14","0","14","0","14","0","14","74","70","69","73","69","73","0","14",
"1400000US13067031207","Census Tract 312.07; Cobb County; Georgia","5495","689","5014","695","2288","474","1620","451","0","20","270","191","0","20","0","20","836","435","276","342","560","307","481","326","106","123","0","20","0","20","0","20","0","20","62","54","313","229","313","229","0","20",
"1400000US13067031209","Census Tract 312.09; Cobb County; Georgia","4468","342","4293","342","3055","286","826","279","3","5","248","56","0","14","0","14","161","77","14","22","147","76","175","102","39","37","0","14","0","14","0","14","0","14","27","40","109","85","79","78","30","28",
"1400000US13067031212","Census Tract 312.12; Cobb County; Georgia","2470","564","2328","583","2159","563","67","50","0","14","41","83","0","14","30","43","31","26","6","10","25","21","142","100","0","14","38","41","0","14","13","22","0","14","31","45","60","80","47","75","13","21",
"1400000US13067031213","Census Tract 312.13; Cobb County; Georgia","3100","672","2889","679","1195","296","1242","629","0","14","21","28","0","14","14","23","417","200","18","28","399","197","211","286","17","20","194","285","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13067031214","Census Tract 312.14; Cobb County; Georgia","4131","1074","4007","1065","2065","948","1526","484","0","14","161","131","0","14","0","14","255","171","81","77","174","149","124","116","0","14","0","14","0","14","0","14","0","14","14","23","110","101","110","101","0","14",
"1400000US13067031215","Census Tract 312.15; Cobb County; Georgia","4852","896","4444","946","1428","410","2422","933","0","14","261","236","0","14","0","14","333","148","81","96","252","112","408","307","119","146","19","31","0","14","0","14","0","14","15","25","255","265","255","265","0","14",
"1400000US13067031216","Census Tract 312.16; Cobb County; Georgia","3242","650","2990","681","935","295","1328","710","0","14","568","298","0","14","0","14","159","188","39","37","120","175","252","174","9","14","135","202","0","14","0","14","0","14","10","16","98","115","98","115","0","14",
"1400000US13067031217","Census Tract 312.17; Cobb County; Georgia","4589","704","4227","694","1460","460","1503","682","8","11","1076","561","0","14","0","14","180","188","0","14","180","188","362","223","120","108","0","14","0","14","0","14","0","14","0","14","242","197","242","197","0","14",
"1400000US13067031218","Census Tract 312.18; Cobb County; Georgia","2265","341","1967","363","1252","289","642","237","13","20","41","56","0","14","0","14","19","26","9","14","10","22","298","225","12","21","0","14","0","14","0","14","0","14","13","22","273","225","273","225","0","14",
"1400000US13067031219","Census Tract 312.19; Cobb County; Georgia","2226","648","2061","654","782","683","1052","339","0","14","63","68","0","14","0","14","164","133","5","22","159","134","165","108","12","18","0","14","0","14","0","14","0","14","35","46","118","90","108","82","10","31",
"1400000US13067031220","Census Tract 312.20; Cobb County; Georgia","2466","430","2342","423","1049","416","952","295","21","29","203","226","0","14","0","14","117","72","44","53","73","62","124","87","15","18","0","14","0","14","0","14","0","14","58","66","51","62","51","62","0","14",
"1400000US13067031221","Census Tract 312.21; Cobb County; Georgia","3032","506","2961","508","1354","317","987","477","0","14","174","134","0","14","0","14","446","438","0","14","446","438","71","72","0","14","0","14","0","14","0","14","0","14","0","14","71","72","38","53","33","54",
"1400000US13067031306","Census Tract 313.06; Cobb County; Georgia","4152","710","2941","542","820","222","1888","482","0","14","47","71","25","220","16","28","145","131","8","14","137","130","1211","582","143","179","473","583","0","14","24","36","0","14","312","321","259","193","140","171","119","116",
"1400000US13067031308","Census Tract 313.08; Cobb County; Georgia","5033","736","2866","460","672","254","1949","433","0","20","120","120","33","43","9","16","83","72","38","60","45","40","2167","584","631","489","39","61","0","20","0","20","0","20","953","546","544","372","477","360","67","191",
"1400000US13067031314","Census Tract 313.14; Cobb County; Georgia","5837","793","5312","634","1033","289","3105","620","0","20","898","487","0","20","108","138","168","131","0","20","168","131","525","506","0","20","0","20","0","20","0","20","0","20","0","20","525","506","525","506","0","20",
"1400000US13067031315","Census Tract 313.15; Cobb County; Georgia","4906","919","4815","915","2689","830","1598","514","0","14","324","170","0","14","14","23","190","176","11","21","179","174","91","93","15","24","35","44","0","14","0","14","0","14","0","14","41","46","18","28","23","38",
"1400000US13067031316","Census Tract 313.16; Cobb County; Georgia","6714","1290","5604","925","1591","743","3683","1100","0","20","185","194","0","20","24","39","121","90","48","54","73","68","1110","963","839","924","24","39","0","20","0","20","113","179","82","129","52","59","25","39","27","44",
"1400000US13067031317","Census Tract 313.17; Cobb County; Georgia","5811","1244","4731","1191","1636","966","2763","764","0","20","51","81","0","20","0","20","281","170","63","68","218","163","1080","437","86","106","0","20","457","323","0","20","0","20","441","350","96","122","96","122","0","20",
"1400000US13067031318","Census Tract 313.18; Cobb County; Georgia","5016","1132","3794","732","91","94","3398","765","0","20","35","55","0","20","27","43","243","179","0","20","243","179","1222","997","203","246","23","36","0","20","0","20","0","20","996","972","0","20","0","20","0","20",
"1400000US13067031319","Census Tract 313.19; Cobb County; Georgia","4760","1094","3254","646","299","172","2585","600","0","14","144","135","0","14","46","47","180","128","19","36","161","121","1506","820","441","292","0","14","0","14","0","14","0","14","763","704","302","271","267","237","35","58",
"1400000US13067031320","Census Tract 313.20; Cobb County; Georgia","4645","849","4307","881","167","151","3722","816","0","14","25","43","0","14","0","14","393","477","6","12","387","476","338","262","33","55","91","149","0","14","0","14","0","14","214","219","0","14","0","14","0","14",
"1400000US13067031321","Census Tract 313.21; Cobb County; Georgia","2301","498","1047","312","113","99","894","278","0","14","0","14","0","14","0","14","40","57","0","14","40","57","1254","524","50","69","104","161","0","14","0","14","0","14","741","454","359","281","359","281","0","14",
"1400000US13067031322","Census Tract 313.22; Cobb County; Georgia","3865","482","2838","474","347","114","2341","469","0","14","0","14","0","14","23","39","127","100","0","14","127","100","1027","318","49","62","412","265","0","14","0","14","0","14","215","231","351","276","324","248","27","49",
"1400000US13067031323","Census Tract 313.23; Cobb County; Georgia","3032","1319","2499","1163","1170","1106","1092","354","0","14","7","14","0","14","0","14","230","193","13","19","217","192","533","197","223","213","42","82","0","14","0","14","0","14","258","231","10","16","10","16","0","14",
"1400000US13067031324","Census Tract 313.24; Cobb County; Georgia","4156","1092","3097","1126","2228","1083","759","292","0","14","58","81","0","14","22","36","30","50","0","14","30","50","1059","468","423","474","0","14","25","41","0","14","0","14","180","141","431","234","391","240","40","64",
"1400000US13067031325","Census Tract 313.25; Cobb County; Georgia","1880","172","1717","166","1092","170","455","89","0","14","128","80","0","14","0","14","42","33","0","14","42","33","163","157","4","7","0","14","0","14","0","14","0","14","139","154","20","22","12","16","8","15",
"1400000US13067031409","Census Tract 314.09; Cobb County; Georgia","6213","878","5082","816","1650","398","3216","583","0","20","8","23","0","20","0","20","208","261","0","20","208","261","1131","576","63","80","55","145","0","20","0","20","0","20","701","541","312","408","295","408","17","31",
"1400000US13067031410","Census Tract 314.10; Cobb County; Georgia","5202","1749","3963","1658","933","299","2636","1679","0","20","13","19","0","20","22","36","359","256","11","35","348","256","1239","546","440","473","53","85","0","20","0","20","0","20","600","342","146","118","109","98","37","62",
"1400000US13067031411","Census Tract 314.11; Cobb County; Georgia","4192","872","3201","659","1110","565","1724","411","0","14","190","230","0","14","109","163","68","59","0","14","68","59","991","598","46","127","17","27","0","14","0","14","0","14","506","103","422","592","422","592","0","14",
"1400000US13067031412","Census Tract 314.12; Cobb County; Georgia","4607","868","3210","623","916","290","2210","571","0","14","12","21","0","14","0","14","72","75","4","8","68","75","1397","746","173","199","32","53","132","215","0","14","0","14","979","733","81","116","76","115","5","8",
"1400000US13067031413","Census Tract 314.13; Cobb County; Georgia","3883","753","3003","351","643","240","2323","396","1","3","19","30","0","14","0","14","17","32","17","32","0","14","880","690","184","261","1","2","0","14","0","14","0","14","54","76","641","638","641","638","0","14",
"1400000US13067031414","Census Tract 314.14; Cobb County; Georgia","3837","837","3443","825","1638","715","1571","390","0","14","68","65","0","14","27","46","139","90","35","49","104","85","394","94","1","4","0","14","0","14","0","14","0","14","361","146","32","61","32","61","0","14",
"1400000US13067031415","Census Tract 314.15; Cobb County; Georgia","1944","241","897","181","616","184","275","240","0","14","0","14","0","14","0","14","6","9","0","14","6","9","1047","162","226","246","53","89","0","14","0","14","0","14","508","286","260","233","260","233","0","14",
"1400000US13067031416","Census Tract 314.16; Cobb County; Georgia","4016","676","3257","552","671","403","2240","499","0","14","210","194","0","14","35","53","101","80","25","39","76","73","759","444","262","314","0","14","0","14","0","14","0","14","473","326","24","41","24","41","0","14",
"1400000US13067031417","Census Tract 314.17; Cobb County; Georgia","3518","849","2957","877","636","230","2093","980","0","14","43","64","0","14","0","14","185","178","120","170","65","59","561","400","126","118","0","14","0","14","0","14","0","14","425","376","10","14","10","14","0","14",
"1400000US13067031506","Census Tract 315.06; Cobb County; Georgia","6497","704","5274","769","2106","561","2989","629","0","20","38","46","0","20","0","20","141","111","0","20","141","111","1223","308","357","367","275","289","186","239","0","20","0","20","241","224","164","127","164","127","0","20",
"1400000US13067031507","Census Tract 315.07; Cobb County; Georgia","3521","498","2780","543","481","197","1836","495","0","14","39","55","10","16","321","309","93","74","10","19","83","71","741","253","59","134","123","192","398","177","0","14","0","14","144","214","17","34","17","34","0","14",
"1400000US13067031510","Census Tract 315.10; Cobb County; Georgia","3068","466","2624","491","717","282","1654","260","31","47","10","20","0","14","0","14","212","233","42","67","170","223","444","216","112","157","0","14","115","243","0","14","0","14","32","50","185","123","185","123","0","14",
"1400000US13067031511","Census Tract 315.11; Cobb County; Georgia","6630","1267","6429","1325","2536","599","3638","1208","0","20","46","56","0","20","26","42","183","106","36","41","147","95","201","193","85","116","13","25","0","20","0","20","0","20","9","16","94","124","88","123","6","14",
"1400000US13067031512","Census Tract 315.12; Cobb County; Georgia","5376","658","4919","782","1417","493","3324","685","0","20","5","41","0","20","14","26","159","211","0","20","159","211","457","406","66","108","0","20","0","20","0","20","0","20","317","347","74","115","74","115","0","20",
"1400000US13067031513","Census Tract 315.13; Cobb County; Georgia","6008","1407","4798","1364","1014","405","3459","1376","0","20","49","157","0","20","43","56","233","113","0","20","233","113","1210","607","0","20","54","81","0","20","0","20","0","20","1010","520","146","220","146","220","0","20",
"1400000US13067031514","Census Tract 315.14; Cobb County; Georgia","3237","627","2572","668","1130","494","1219","357","7","15","134","174","0","14","69","93","13","22","0","14","13","22","665","512","23","39","0","14","0","14","0","14","0","14","114","98","528","450","416","426","112","151",
"1400000US13067031515","Census Tract 315.15; Cobb County; Georgia","3622","653","3259","681","936","237","2035","679","0","14","26","40","0","14","0","14","262","150","45","57","217","140","363","192","54","80","0","14","0","14","0","14","0","14","17","29","292","165","162","190","130","152",
"1400000US13067031516","Census Tract 315.16; Cobb County; Georgia","3017","700","2735","706","687","234","1910","697","4","8","45","58","0","14","0","14","89","58","0","14","89","58","282","172","29","38","0","14","0","14","0","14","0","14","160","173","93","94","93","94","0","14",
"1400000US13067031517","Census Tract 315.17; Cobb County; Georgia","3297","545","2460","575","809","226","1469","555","0","14","0","14","0","14","11","18","171","169","42","72","129","150","837","204","61","94","0","14","0","14","0","14","0","14","610","309","166","235","166","235","0","14",
"1400000US13067031518","Census Tract 315.18; Cobb County; Georgia","2963","559","2275","404","415","168","1587","483","0","14","173","199","0","14","0","14","100","121","0","14","100","121","688","541","186","216","14","25","0","14","0","14","0","14","476","532","12","16","12","16","0","14",
"1400000US13089020100","Census Tract 201; DeKalb County; Georgia","2128","340","1935","348","1787","350","13","20","0","14","94","64","0","14","8","14","33","31","0","14","33","31","193","172","161","158","13","18","0","14","0","14","0","14","0","14","19","20","8","12","11","16",
"1400000US13089020200","Census Tract 202; DeKalb County; Georgia","2068","299","1998","288","1542","313","76","84","0","14","261","119","0","14","0","14","119","90","72","79","47","36","70","66","14","16","0","14","0","14","0","14","0","14","9","15","47","61","47","61","0","14",
"1400000US13089020300","Census Tract 203; DeKalb County; Georgia","4548","581","4209","575","3300","534","314","242","0","14","144","106","0","14","16","24","435","184","176","154","259","133","339","223","57","55","0","14","0","14","0","14","0","14","174","204","108","69","92","64","16","18",
"1400000US13089020400","Census Tract 204; DeKalb County; Georgia","2714","358","2595","356","2234","348","86","87","0","14","94","80","0","14","0","14","181","106","31","32","150","101","119","59","10","15","9","15","0","14","0","14","0","14","18","19","82","58","82","58","0","14",
"1400000US13089020500","Census Tract 205; DeKalb County; Georgia","3546","550","3306","550","1893","479","1076","345","0","14","66","50","28","51","1","2","242","153","9","16","233","155","240","203","8","12","6","12","0","14","0","14","0","14","0","14","226","202","214","193","12","20",
"1400000US13089020600","Census Tract 206; DeKalb County; Georgia","2885","527","2656","520","1157","298","1196","463","0","14","141","79","0","14","53","62","109","92","55","71","54","60","229","179","93","101","74","123","6","10","0","14","0","14","14","17","42","30","21","26","21","30",
"1400000US13089020700","Census Tract 207; DeKalb County; Georgia","2908","469","2393","392","1375","240","751","262","0","14","63","43","0","14","0","14","204","127","38","50","166","119","515","281","0","14","0","14","0","14","0","14","0","14","304","234","211","151","211","151","0","14",
"1400000US13089020801","Census Tract 208.01; DeKalb County; Georgia","2857","473","2639","447","1749","409","692","252","0","14","44","59","0","14","18","50","136","138","9","16","127","136","218","225","6","12","0","14","12","22","0","14","0","14","109","177","91","139","91","139","0","14",
"1400000US13089020802","Census Tract 208.02; DeKalb County; Georgia","4346","685","4103","692","1894","386","2020","608","9","19","0","14","0","14","0","14","180","110","32","34","148","100","243","158","50","66","8","17","0","14","0","14","0","14","63","89","122","89","101","87","21","25",
"1400000US13089020901","Census Tract 209.01; DeKalb County; Georgia","3243","352","3069","360","1679","346","1077","433","0","14","188","230","0","14","0","14","125","83","33","51","92","66","174","144","28","34","7","11","0","14","0","14","0","14","8","13","131","137","102","123","29","48",
"1400000US13089020902","Census Tract 209.02; DeKalb County; Georgia","2750","759","2706","768","1205","445","1199","479","0","14","210","188","0","14","11","19","81","74","6","18","75","73","44","70","7","22","0","14","0","14","0","14","0","14","0","14","37","65","37","65","0","14",
"1400000US13089021101","Census Tract 211.01; DeKalb County; Georgia","4784","1015","4562","1055","3234","520","178","180","0","14","860","669","0","14","0","14","290","150","50","64","240","139","222","153","130","137","0","14","0","14","0","14","0","14","67","100","25","27","25","27","0","14",
"1400000US13089021103","Census Tract 211.03; DeKalb County; Georgia","4480","578","3933","552","2839","536","267","186","38","54","462","254","0","14","6","15","321","252","59","99","262","218","547","321","156","161","0","14","0","14","0","14","0","14","78","81","313","220","291","215","22","32",
"1400000US13089021104","Census Tract 211.04; DeKalb County; Georgia","1884","397","1664","405","1045","226","515","350","0","14","78","94","0","14","0","14","26","38","26","38","0","14","220","125","21","29","0","14","0","14","0","14","0","14","0","14","199","128","199","128","0","14",
"1400000US13089021204","Census Tract 212.04; DeKalb County; Georgia","3422","885","53","65","24","41","29","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","3369","890","99","127","0","14","236","174","0","14","0","14","1064","605","1970","882","1866","895","104","126",
"1400000US13089021208","Census Tract 212.08; DeKalb County; Georgia","5149","785","4774","757","2610","450","1130","640","0","20","728","313","0","20","0","20","306","205","16","27","290","201","375","290","0","20","15","23","143","233","121","120","0","20","33","36","63","53","63","53","0","20",
"1400000US13089021210","Census Tract 212.10; DeKalb County; Georgia","5602","657","5476","629","4506","600","106","159","0","20","363","100","0","20","381","382","120","85","0","20","120","85","126","99","8","14","0","20","0","20","0","20","0","20","44","69","74","76","74","76","0","20",
"1400000US13089021211","Census Tract 212.11; DeKalb County; Georgia","4596","590","4455","600","3762","571","164","159","0","14","422","207","0","14","13","19","94","64","22","25","72","62","141","87","45","38","14","22","0","14","0","14","0","14","0","14","82","73","82","73","0","14",
"1400000US13089021213","Census Tract 212.13; DeKalb County; Georgia","3518","382","3426","395","3148","426","57","70","0","14","75","85","0","14","12","20","134","83","54","61","80","56","92","83","45","46","0","14","0","14","0","14","0","14","43","67","4","7","4","7","0","14",
"1400000US13089021217","Census Tract 212.17; DeKalb County; Georgia","2806","482","2494","401","1461","387","571","298","0","14","419","228","0","14","0","14","43","41","28","36","15","21","312","226","108","106","0","14","0","14","0","14","0","14","0","14","204","173","204","173","0","14",
"1400000US13089021219","Census Tract 212.19; DeKalb County; Georgia","4770","446","4469","468","3283","540","350","273","12","17","543","251","0","14","0","14","281","194","127","168","154","113","301","176","109","96","0","14","0","14","0","14","0","14","0","14","192","142","154","129","38","61",
